NAISTYP_SORT; NAISTYP_C; NAISTYP_LAT; NAISTYP_NWLD; NAISTYP_HDOM_MIN; NAISTYP_HDOM_MAX; NAISTYP_HMAX_NAD; NAISTYP_HMAX_LAU; NAISTYP_BEM4; NAISTYP_STAO; NAISTYP_VASP; NAISTYP_HUMF; NAISTYP_ENT; NAISTYP_EIG; NTYP_KG_FEIN; NTYP_KG_GESTEIN; NAISTYP_KG_V; NAISTYP_KG_T_MIN; NAISTYP_KG_T_MAX; NTYP_AM_S; NTYP_AM_B; NTYP_RT_MITTELH; NTYP_RT_MULDE; NTYP_RT_KUPPE; NTYP_RT_PLATEAU; NTYP_RT_STEILH; NTYP_FELS; NTYP_BL_FELS_ST; NTYP_BL_FELS_WE; NTYP_BL_KARREN; NTYP_BL_SCHUTT_M; NTYP_BL_SCHUTT_S; NTYP_BL_SCHUTT_X; NTYP_STEINSCHLAG; NTYP_LAWINEN; NTYP_RUTSCHUNG; NTYP_EROSION; NTYP_WASS_BACH; NTYP_WASS_KLEIN; NTYP_WASS_QUELL; NTYP_WECHSELF; NAISTYP_GFX
59.0001401;59VLä;;"Wegen Beeinflussung durch Schneebewegungen/Lawinen dominiert die Lärche; Vogelbeere ist beigemischt; die immergrüne Arve kommt nur spärlich vor.
";0;0;25;15;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 59V
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
6;6;Galio odorati-Fagetum luzuletosum;"Wüchsiger Buchenwald; oft reine Buchenbestände; aber häufig auch Traubeneichen beigemischt. 
";25;35;38;35;;"Kuppen; flache Hügelrücken und Hänge über kalkarmem oder tiefgründig ausgewaschenem Muttergestein
";"Krautschicht oft artenarm und lückig. Oft moosige Stellen.
";Moder;"Parabraunerde und stark saure Braunerde; teilweise vernässt
";"Gründigkeit mittel bis sehr tief; biologische Aktivität etwas eingeschränkt; Durchlässigkeit mittel bis sehr hoch; aber auf Parabraunerden in tieferen Horizonten mancherorts etwas eingeschränkt. Keine Vernässung bis schwach pseudovergleyt
";0;0;1;60;;1;2;2;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
60;60;Adenostylo-Piceetum typicum;"Fichte dominiert; dazu Vogelbeere; Grünerlen; in basischen Ausbildungen einzelne Bergahorne. Der Schlussgrad ist räumig. Rottenstruktur.
";25;35;37;22;;"Siltig-tonig verwitterndes Ausgangsgestein; meistens Hangbis Muldenlage; schattig; neblig; häufig etwas feuchtes Lokalklima. Vor allem Schattenhänge; häufig etwas wasserzügige Mulden.
";"Sehr üppige Hochstaudenflur mit Grauem Alpendost; Alpenmilchlattich; dazwischen an erhöhten Stellen versauerte Kleinstandorte mit Heidelbeervegetation
";"Mull bis Moder; stellenweise auf Kuppen auch Rohhumus; stellenweise feuchte Ausprägung von Mull und Moder";"Braunerde; Pararendzina; Regosol; Ranker; alle auch vernässt möglich
";"Skelettgehalt gerigg bis hoch; Gründigkeit tief bis sehr tief; Durchlässigkeit bis gering; schwach pseudovergleyt bis keine Vernässung
";0;0;9;95;;1;2;1;1;0;2;2;2;0;2;2;0;0;2;1;1;1;1;0;0;0;0;60
60.1;60*   ;Calamagrostio variae-Piceetum;"Fichte dominiert normalerweise; dazu Vogelbeere; Mehlbeere; stellenweise Alpenerle; Bergahorn; in den Zwischenalpen Lärche. Schlussgrad locker bis räumig; oft mit waldfreien Runsen; Rottenstruktur
";20;30;30;20;;"Basische Unterlage; oft auf Tonschiefer; Steilhänge; eher in Schattenlage
";"Grasig. Viel Buntreitgras; Kahler Alpendost; Dreiblattbaldrian; auf erhöhten Stellen Säurezeiger
";"Mull; Moder stellenweise erodiert; Kalkmull; Kalkmoder";"Regosol; Pararendzina; Rendzina; alle auch vernässt möglich; stellenweise Gesteinsrohboden
";"Skelettgehalt gering bis äusserst hoch; Gründigkeit mittel bis äusserst tief; Durchlässigkeit hoch bis gering; schwach pseudovergleyt bis keine Vernässung
";9;1;1;;50;0;1;1;2;2;2;1;1;0;2;0;2;0;1;1;1;1;1;0;0;0;1;60Stern
60.1000001;60*Lä;;"Wegen Beeinflussung durch Schneebewegungen/Lawinen dominiert die Lärche; Vogelbeere ist beigemischt; die immergrüne Fichte kommt nur spärlich vor.
";0;0;30;20;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 60*
";;;;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;
60.1000002;60*Ta ;;"Fichte dominiert normalerweise; mindestens einzelne Tannen können die Oberschicht erreichen. Dazu Vogelbeere; Mehlbeere; stellenweise Alpenerle; Bergahorn; in den Zwischenalpen Lärche. Schlussgrad locker bis räumig; oft mit waldfreien Runsen; Rottenstruktur
";0;0;30;20;;"In den nördlichen Randalpen (Region 1) in der hochmontanen Stufe verbreitet; in den übrigen Gebieten selten. 
";"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 60*
";;;;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;
60.00001;60A   ;Adenostylo-Piceetum athyrietosum distentifolii;"Fichte dominiert; dazu Vogelbeere; Grünerlen; Der Schlussgrad ist locker bis räumig. Rottenstruktur
";25;35;37;20;;"Saure Unterlage; meistens Schattenhänge
";"Sehr üppig Farnflur mit Alpenwaldfarn; wenig Hochstauden; an erhöhten Stellen
versauerte Kleinstandorte
";"Mull und Moder; auf Kuppen Moder; stellenweise Rohhumus";"Braunerde; stellenweise podsolierte Braunerde; Regosol; Ranker; alle auch vernässt möglich
";"Skelettgehalt mittel bis sehr hoch; Gründigkeit tief bis sehr tief; Durchlässigkeit mittel bis gering; schwach pseudovergleyt bis keine Vernässung
";0;0;9;100;;1;2;1;1;0;2;1;2;0;2;2;0;0;1;1;1;1;1;0;0;0;0;60A
60.0000101;60ALä;;"Wegen Beeinflussung durch Schneebewegungen/Lawinen dominiert die Lärche; Vogelbeere und Grünerle sind beigemischt; die immergrüne Fichte kommt nur spärlich vor.
";0;0;37;20;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 60A
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
60.0000102;60ATa ;;"Fichte dominiert; mindestens einzelne Tannen können die Oberschicht erreichen. Dazu Vogelbeere; Grünerlen; Der Schlussgrad ist locker bis räumig.
Rottenstruktur
";0;0;37;20;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 60A
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
60.00004;60E   ;Adenostylo-Piceetum equisetetosum silvaticae;"Fichte dominiert; dazu Vogelbeere; Grünerlen. Der Schlussgrad ist aufgelöst. Ausgeprägte Rottenstruktur
";15;25;25;15;;"Verdichtete Unterlage; häufig quellige Aufstösse im Bereich von Hangrutschungen oder vernässte Stellen entlang von kleinen Gewässern; meistens Mulden. Flache Lagen bis mässig geneigte Hänge.
";"Üppige Hochstaudenflur mit Schachtelhalmen; Sumpfdotterblume; stellenweise im Bereich basischer Quellaufstösse Rostsegge.
";"In Mulden vernässter Mull; stellenweise Anmoor; auf Kuppen Moder oder Rohhumus";"Nassböden beeinflusst durch Hang- oder Grundwasser; stellenweise nassgebleichte Nassböden beeinflusst durch Stauwasser; vernässter Regosol
";"Skelett sehr gering bis hoch; Gründigkeit mittel bis sehr tief; Durchlässigkeit mittel bis sehr gering. Sumpfig bis grundnass; Pseudogley bis pseudovergleyt. 
";0;9;1;50;;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;2;2;1;2;2;60E
60.0000402;60ETa ;;"Fichte dominiert; mindestens einzelne Tannen können die Oberschicht erreichen. Dazu Vogelbeere; Grünerlen. Der Schlussgrad ist aufgelöst. Ausgeprägte
Rottenstruktur
";0;0;25;15;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 60E
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
60.0000001;60Lä ;;"Wegen Beeinflussung durch Schneebewegungen/Lawinen dominiert die Lärche; Vogelbeere udn Grünerle sind beigemischt; die immergrüne Fichte kommt nur spärlich vor.
";0;0;37;22;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 60
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
60.0000002;60Ta  ;;"Fichte dominiert; mindestens einzelne Tannen können die Oberschicht erreichen. Dazu Vogelbeere; Grünerlen; in basischen Ausbildungen einzelne
Bergahorne. Der Schlussgrad ist räumig. Rottenstruktur.
";0;0;37;22;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 60
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
61;61;Molinio-Pinetum sylvestris;"Sehr offener Pionier-Föhrenwald; eingestreut sind der Mehlbeere; Eibe und Traubeneiche
";8;15;17;14;;"Steile Rutschhänge; meist Mergel. Viele offene Erosionsflächen; stark wechseltrocken
";"Gras- und seggenreich. Vegetationslose Erosionsflächen.
";"Kalkmull (trockene Ausprägung); teils erodiert";"Rendzina; Pararendzina; teilweise vernässt.
";"Skelettgehalt hoch bis äusserst hoch; Gründigkeit flach bis tief;  Durchlässigkeit mittel bis gering; grundnass bis keine Vernässung.
";9;1;1;;0;0;1;2;0;2;0;1;2;0;2;0;1;2;1;1;0;1;1;0;0;0;1;61
62;62;Cephalanthero-Pinetum sylvestris;"Föhrenwald mit Mehlbeere; anderen wärmeliebenden Baumarten; selten Buche und Bergahorn (krüppelig); Pionierbaumarten
";10;18;20;18;;"Steile Hänge; meist Mergel; wechseltrocken
";"Gras- und seggenreich. Oft strauchreich.
";"Mull und Moder (trockene Ausprägung); stellenweise Kalkmull; teils erodiert";"Rendzina; Pararendzina; teils vernässt
";"Skelettgehalt mittel bis hoch; Gründigkeit tief bis sehr tief; Durchlässigkeit hoch bis gering; schwach grundnass bis keine Vernässung.
";9;1;1;;0;0;1;2;0;2;0;1;2;0;2;0;0;0;2;1;0;1;1;0;0;0;1;62
65;65;Erico- / Coronillo-Pinetum sylvestris;"Föhrenwald mit Mehlbeere; Vogelbeere; selten Eiche (Jura); viele Sträucher (z. B. Felsenmispel; Amelanchier ovalis)
";10;20;20;15;;"Trockene Hänge und Kreten mit Kalk- oder Dolomitunterlage
";"Krautig oder gras-/seggenreich. Oft strauchreich.
";"Kalkmull (trockene Ausprägung); teils erodiert; stellenweise Moder; Kalkmoder (trockene Ausprägung)";"Rendzina; Pararendzina; Gesteinsrohboden; Regosol; Braunerde
";"Skelettgehalt gering bis äusserst hoch; Gründigkeit mittel bis sehr tief; durchlässig; keine Vernässung
";9;1;1;;45;0;1;1;0;1;2;1;2;2;1;0;1;2;2;1;2;2;1;0;0;0;2;65
65.1;65*   ;Ononido-Pinetum sylvestris;"Lichter Föhrenwald; manchmal mit eingestreuten Fichten und Lärchen; im Wallis auch Flaumeichen; Birke; Esche; Kirschbaum.
";7;15;17;14;;"Kontinentales Klima. Sehr trockene Hänge auf Kalk und Dolomit.
";"Flecken mit Gräsern; Seggen und/oder Kräutern zwischen solchen von mit Streuauflage oder nackter Mineralerde.
";"Kalkmoder und Kalkmull (trockene Ausprägungen); z. T. erodiert.";"Rendzina; Pararendzina; Regosol
";"Skelettgehalt gering bis äusserst hoch; Gründigkeit mittel bis sehr tief; durchlässig; keine Vernässung
";9;1;1;;32;0;1;1;0;2;2;1;1;0;2;0;2;0;1;1;2;2;1;0;0;0;2;65Stern
66;66;Pyrolo- und Ligustro-Pinetum;"Föhrenwald; beigemischt sind einzelne schlechtwüchsige Fichten; Eschen; Mehlbeeren; Kirschbäume; Traubeneichen; Winterlinden. In den kontinentalen Alpentälern Dauergesellschaft; nördlich der Alpen wahrscheinlich Entwicklungsstadium zum trockenen Eschen-Auenwald mit Weisssegge.
";10;20;20;15;;"Trockenste Stellen der Aue; meist leicht erhöht und/oder mit sehr durchlässigem Untergrund; das Grundwasser erreicht nur die tieferen Bodenschichten.
";"Sträucher oft dicht; oder fast fehlend (höhere Lagen).
";"Moder; Kalkmoder; Kalkmull; teilweise trockene Auspräungen";"Auenböden; Regosol; Rendzina; Pararendzina; Gesteinsrohboden
";"Boden sandig-lehmig;Skelettgehalt hoch bis äusserst hoch; Gründigkeit tief bis sehr tief; Durchlässigkeit hoch bis äusserst hoch; keine Vernässung
";9;9;1;;0;2;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;2;66
66.0001;66PM  ;;"Seltener Auenwaldtyp durch die aufrechte Form der Bergföhre dominiert. 
";5;12;15;7;;"Durch die Auendinamick noch beeinflussten subalpinen Schwemmebenen. Meistens dominieren Kalkfelsen im Einzugsgebiet.
";"Stufige Betsände mit Rottenbildung.Die Bergfähre prägt mit anderen Auenelementen (Weiden;) die Landschaft;. Am Boden artenreiches Gemisch von kleinflächigen; pionierartigen Davallseggenrieder mit Zwergsträucher.
";"Moder; in Mulden amoorartig.";"Typischen Auenböden mit eingefügten verbraunten Schichten mit organische Substanz. 
";"Kiesig-Lehmig; mit kalkreichere Sedimente. Teilweise durch dem Grundwasserspiegel bis an der Oberfläche beeinflusst.
";1;1;9;;;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;2;0;1;1;1;2;1;66PM
67;67;Erico-Pinetum montanae;"Schlecht wüchsiger Bergföhrenwald. Aufrechte Bergföhren und teilweise auch  Legföhren
";4;15;15;10;;"Trocken-warme; südexponierte Hänge auf Kalk und Dolomit
";"Zwergstrauchreich. Flecken mit dicker Streuauflage neben solchen mit Schuttboden.
";"Kalkmoder (trockene Ausprägung); Tangelhumus; z. T. erodiert.";"Rendzina; Pararendzina; Regosol; Gesteinsrohboden.
";"Skelettgehalt hoch bis äusserst hoch; Gründigkeit mittel bis sehr tief; Durchlässigkeit mittel bis hoch; keine Vernässung
";9;1;1;;20;0;1;1;0;1;2;1;1;2;1;2;2;0;1;1;2;2;1;0;0;0;2;67
67.1;67*   ;Carici humilis Pinetum sylvestris;"Engadinerföhren dominieren; dazu etwas Bergföhre sowie schlechtwüchsige Fichten und Lärchen
";12;18;20;15;;"Warme Steilhänge auf Kalk der Dolomit; fast ohne organische Auflage; mit viel riesender Feinerde. 
";"Teilweise dominiert Carex humilis; die Vegetation ist artenreich; aber wenig üppig. 
";"Xeromoder; Kalkmoder; oft erodiert";"Gesteinsrohboden bis Regosol/Rendzina. 
";"Skelettgehalt sehr hoch bis äusserst hoch. Durchlässigkeit hoch. 
";1;1;1;0;;0;1;2;0;2;2;1;2;0;2;0;1;2;2;1;1;0;1;0;0;0;2;
68;68;Calluno-Pinetum sylvestris;"Waldföhre dominiert; dazu einzelne Traubeneichen; Fichten; Vogelbeeren; Bergföhren; Lärchen; Tannen.
";10;18;20;15;;"Steile Hänge und felsige Kuppen auf Silikatgestein; trocken.
";"Zwergstrauchreich.
";"Moder; Rohhumus (trockene Ausprägung)";"Ranker; Gesteinsrohboden; stellenweise Podsol
";"Flachgründig; übermässig durchlässig
";0;0;;;;1;0;1;0;1;0;1;1;0;1;0;2;0;2;1;2;2;2;0;0;0;2;68
68.1;68*   ;Vaccinio vitis-idaeae-Pinetum sylvestris;"Waldföhre dominiert; dazu Laubbäume wie Mehlbeere; Vogelbeere und Birke sowie stellenweise einzelne Fichten; Lärchen; Bergföhren und Arven.
";10;15;17;14;;"Trockene Hänge auf Silikatgestein.
";"Spärliche Krautschicht mit Zwergsträuchern; Flecken mit dicker Streuauflage
";"Moder; Rohhumus (trockene Ausprägung)";"Ranker; Gesteinsrohboden; Regosol; Braunerde; Podsol. 
";"Skelettgehalt sehr hoch bis äusserst hoch; Gründikgeit flach bis tief; Durchlässigkeit mittel bis sehr hoch; keine Vernässung
";0;0;2;;;1;2;2;0;1;2;2;2;0;2;0;0;0;2;2;2;0;0;0;0;0;2;68Stern
69;69;Rhododendro hirsuti-Pinetum montanae;"Schlecht wüchsiger Bergföhrenwald
";4;15;15;10;;"Eher schattige Nord- bis Osthänge (Kontinentale Hochalpen) oder Südhänge (Nordalpen; Jura) auf Kalk und Dolomit.
";"Zwergstrauchreich (insbesondere Alpenrosen). Dazwischen Stellen mit mächtiger organischen Auflage; Säure- und Kalkzeiger nebeneinander.
";"Kalkmoder; Tangelhumus; z. T. erodiert.";"Rendzina; Pararendzina; Regosol; Gesteinsrohboden.
";"Skelettgehalt hoch bis äusserst hoch; Gründigkeit mittel bis serh tief ; starke Humusauflage; durchlässig; keine Vernässung
";9;1;1;;9;0;1;1;2;1;0;1;1;2;1;2;1;2;1;1;1;2;1;0;0;0;1;69
7.1;7*    ;Galio-Fagetum blechnetosum;"Mischwald mit Buche; Tanne; Fichte; seltener Waldföhre und Stieleiche; nur vereinzelt andere Laubbäume. 
";25;35;38;33;;"Ebenen und leicht geneigte Hänge. Vor allem auf Rissmoränen und verlehmten Rissschottern sowie sauren Moränen. 
";"Oft lückig; mit ausgedehnter Moosdecke. 
";Mullartiger Moder;"Vernässt Parabraunerde oder Braunerde; sauer; wechselfeucht und im Unterboden staunass.
";"Gründigkeit sehr tief; biologische Aktivität tief; Durchlässigkeit mittel bis gering; schwach bis stark pseudovergleyt
";0;0;1;100;;1;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7Stern
70;70;Rhododendro ferruginei-Pinetum montanae;"Schlecht wüchsiger Bergföhrenwald
";4;15;15;10;;"Flache bis steile Lagen über sauren Gesteinen; vorwiegend regenreiche Gebiete
";"Üusserst zwergstrauchreich (insbesondere Alpenrosen). Fast lückenloser Moosteppich.
";Rohhumus;"Ranker; Gesteinsrohboden; Podsol.
";"Skelettgehalt hoch; flachgründig; starke Humusauflage. 
";0;0;;;;1;0;1;0;1;2;1;1;2;1;0;2;0;2;1;1;2;1;0;0;0;1;70
71;71;Sphagno-Pinetum montanae;"Schlecht wüchsiger Bergföhrenwald im Hochmoor. 
";4;15;15;10;;"Hochmoor oder hochmoorartiger Standort; die Pflanzen wachsen auf reinem organischem Material und leben nur vom Niederschlagswasser.
";"Neben dem Torfmoos dominieren Zwergsträucher.
";Torf;"Organischer Boden
";"Übermässige Durchlässigkeit; im Untergrund oft undurchlässig
";0;0;;;;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;71
72;72;Sphagno-Pinetum cembrae;"Arve dominiert; dazu Vogelbeere; Bergföhre; stellenweise einzelne Fichten oder Tannen. Lärchen fehlen in der Regel vollständig. Der Schlussgrad ist räumig bis aufgelöst. Langkronige Einzelbäume; selten Rotten mit wenig Bäumen
";10;20;22;14;;"Auf grossen Blöcken oder Karren. Felsige Steilhänge mit geringer Schneeablagerung; bevorzugt in Schattenlagen
";"Üppige Zwergstrauchschicht; darunter dichter Moosteppich Sauer
";"Tangelhumus; Rohhumus; Moder; stellenweise feuchte Ausprägungen";"Podsol; Regosol; stellenweise Rendzina; vernässter Regosol; vernässter Podsol; organische Böden; Gesteinsrohboden (in Klüften podsoliert)
";"Skelettgehalt hoch bis äusserst hoch; Gründigkeit mittel bis sehr tief; Durchlässigkeit mittel bis sehr hoch; sehr schwach pseudovergleyt; schwach grundnass oder keine Vernässung.
";0;9;1;80;;1;2;1;0;2;2;2;1;1;2;1;0;0;0;2;2;0;0;0;0;0;0;72
72.0000001;72Lä ;;"Wegen Beeinflussung durch Schneebewegungen/Lawinen dominiert die Lärche; Vogelbeere ist beigemischt; die immergrüne Arve kommt nur spärlich vor.
";0;0;22;14;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 72
";;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;
7.00012;7S    ;Galio-Fagetum stachyetosum sylvaticae;"Mischwald mit dominierender Buche; Bergahorn und Esche; Stieleiche; Kirschbaum. Gerade Stämme.
";30;40;43;40;;"Hangfuss- und Tallagen
";"Krautreich.
";Mull;"Braunerde leicht vernässt oder Parabraunerde leicht vernässt
";"Gründigkeit sehr tief; biologische Aktivität hoch;Wurzelraum für Buchen noch genügend durchlüftet; Durchlässigkeit mittel bis gering; Vernässung: sehr schwach bis stark pseudovergleyt oder grundnass
";0;9;1;65;;1;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;2;0;0;2;2;0;7S
7.001;7a    ;Galio-Fagetum typicum;"Buchenwald in dem fast alle Baumarten gut wachsen; doch ist die Konkurrenz der Buche stark; gerade Stämme. 
";30;40;43;40;;"Ebenen und Hänge (ausser Steilhänge).
";"Krautreich bis lückig. Unter Fichten oft dichte Brombeerdecke.
";Mull;"Braunerde; Parabraunerde
";"Skelettgehalt gering bis hoch; Gründigkeit sehr tief; Säuregrad schwach sauer bis sauer; biologische Aktivität hoch. Durchlässig. Vernässung keine bis sehr schwach pseudovergleyt.
";0;9;1;60;;1;2;1;2;2;1;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;7a
7.002;7b    ;Galio-Fagetum caricetosum remotae;"Wüchsiger Buchenwald mit einzelnen Bergahornen; Eschen; Stieleichen und Hagebuchen.     
";30;40;40;36;;"In Ebenen und schwach ausgebildeten Muldenlagen. 
";"Brombeere; Zittergras-Segge oder Adlerfarn dominieren oft. 
";"Mull; Moder";"Braunerde oder Parabraunerde vernässt.
";"Tief- bis äusserst tiefgründig. Hoher bis sehr geringer Skelettgehalt. Durchlssigkeit mittel bis gering. Stark bis sehr schwach pesudovergleyt. 
";0;0;9;;;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8.1;8*    ;Milio-Fagetum blechnetosum;"Mischwald mit Buche; Tanne; Fichte; nur vereinzelten anderen Laubbäumen (an wärmeren Stellen Stieleiche möglich). Buche mit schlechter Holzqualität.
";25;35;40;33;;"Ebenen und leicht geneigte Hänge; in tiefen Lagen Schattenhänge.
";"Oft lückig; aber farnreich und mit dichter Moosdecke.
";Typischer bis rohhumusartiger Moder;"Stark saure Braun- und Parabraunerde; meist vernässt und/oder podsoliert
";"Gründigkeit sehr tief; biologische Aktivität tief; Durchlässigkeit mittel bis gering. Sehr schwach bis stark pseudovergleyt. 
";0;0;1;100;;1;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8Stern
8.00012;8S    ;Milio-Fagetum stachyetosum sylvaticae;"Hochstämmiger Mischwald mit Buche; beigemischter Tanne; Bergahorn und Esche; kaum Eiche; Hagebuche; Kirschbaum in der Baumschicht; gerade Stämme. 
";30;40;45;40;;"Hangfuss- und Tallagen; in tiefen Lagen Schattenhänge.
";"Krautreich. Oft viele Farne.
";Mull;"Braunerde vernässt oder Parabraunerde vernässt
";"Gründigkeit sehr tief; biologische Aktivität hoch; Wurzelraum für Buchen noch genügend durchlüftet; Durchlässigkeit mittel bis gering; sehr schwach pseudovergleyt bis pseudovergleyt oder grundnass. 
";0;9;1;100;;1;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;2;0;0;2;2;0;8S
8.001;8a    ;Milio-Fagetum typicum;"Hochstämmiger Buchenwald mit beigemischter Tanne; dazu Bergahorn und Esche; kaum Eiche; Hagebuche; Kirschbaum in der Bauschicht; gerade Stämme.
";30;40;45;40;;"Ebenen und Hänge (ausser Steilhänge); in tiefen Lagen Schattenhänge.
";"Krautreich bis lückig. Oft viele Farne. Unter Fichten oft dichte Brombeerdecke.
";"Mull; manchmal moderartiger Mull";"Braunerde; Parabraunerde
";"Skelettgehalt gering bis hoch; Gründigkeit sehr tief; Säuregrad schwach sauer bis sauer; biologische Aktivität hoch; Durchlässigkeit mittel bis gering. Keine Vernässung oder sehr schwach pseudovergleyt.
";0;9;1;60;;1;2;1;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8a
8.002;8b    ;;"Wüchsiger Buchenwald mit hohem Tannen- und Fichteanteil sowie spärlicher Strauchschicht. 
";30;40;40;36;;"In Ebenen und schwach ausgebildeten Muldenlagen.
";"Brombeere; Adlerfarn oder andere Farne dominnieren oft. 
";"Mull; Moder";"Braunerde oder Parabraunerde vernässt; stellenweise podsoliert. 
";"Tief- bis äusserst tiefgründig. Hoher bis sehr geringer Skelettgehalt. Durchlssigkeit mittel bis gering. Stark bis sehr schwach pesudovergleyt.
";0;0;9;;;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8.004;8d    ;Milio odorati-Fagetum luzuletosum;"Wüchsiger Buchenwald; oft reine Buchenbestände; aber häufig auch Tanne beigemischt. 
";30;38;43;38;;"Kuppen; flache Hügelrücken und Hänge über kalkarmem oder tiefgründig ausgewaschenem Muttergestein.
";"Bodenvegetation oft artenarm. Oft moosige Stellen.
";Moder;"Parabraunerde und stark saure Braunerde; teilweise vernässt
";"Gründigkeit sehr tief; biologische Aktivität etwas eingeschränkt; Durchlässigkeit gering bis hoch; auf Parabraunerden in tieferen Horizonten oft etwas eingeschränkt. Keine Vernässung bis schwach pseudovergleyt
";0;0;1;70;;1;2;1;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8d
91;91;;"Die Robinie dominiert den Oberschicht begleitet durch verschiedenen potentiellen Baumarten im Unterwuchs. Lianen (Efeuil; Waldebe; Bromberen) und Laurophyllen. In zonalen Lagen und Wälder ohne starke Lichtungen wird der Robinienwald durch die im Unterwuchs herankommenden Schattbaumarten allmälich ersezt.



";8;24;30;28;;"Pionierstandorte; Auenbereiche sowie jede Hänge in sommerwarmen; klimatisch milden Gebieten die eine Pionierphase erleben. Vorzüglich lichte Stellen; Blossee; Niederwälder mit gelegentlich Mineralerde an der Oberfläche.
";"Lichte Beständemit üppigen; saftigen; dunkelgrünen Unterholz mit grossen Brombeere; Holunder und stickstoffliebenden Arten.
";Mull;"Rohböden; Rendzina; Ranker bis Braunerde.
";"Oberboden durchlässig; leicht; nährstoffreich; biologisch sehr aktiv durch
";2;2;9;;;1;2;1;1;1;1;1;2;2;1;9;1;2;1;2;0;1;1;2;0;0;2;91
92.001;92a   ;;"Monospezifische Bestände durch Götterbaum; Pawlonia; Mimose; Essigbaum oder andere exotischen; unnachgiebigen Baumarten durch den ausgesprochenen Pioniercharakter gekennzeichnet. Die anthopischen Störungen sowie azonalen Standortsverhltnissen verhindern grossenteil das Ausreifen und die Sukzessionsabfolge. Die Bestände bleiben lange intakt und Verjüngen sich gleich vor Ort. Mittelfristig haben manche laurophyllen Elementen im Unterwuchs die Chance eine Beschattung zu sichern.
";5;24;27;25;;"Azonale standorte; Blockhalden; ständig aktiven Rütschungen; Verankerung der Bäume schlecht; z.T. gestörte Auenbereiche. Anthropogenen Standorten (Kahlschlägen; Strassenränder; Böschungen; Müllhalden; ...) wo eine Ausreifung der Bestände mittelfristig schwierig ist.
";"Unterholz häufig durch nitrophile Flora; Brombeeren; wenige Laurophyllen.
";Mull-Moder;"Häufig mit Mineralerde; Steine und Blöcke an der Oberfläche; wenig Humus; auch auf Abfälle und Trummer.
";"Durchlässig; zeitweise stark austrockend aber nicht nöhrstoffarm.
";2;1;9;;;1;1;1;1;1;1;1;1;1;1;9;1;1;1;1;0;1;1;1;0;0;0;92a
